"broodYr","retYr","System","fwAge","oAge","ret"
1992,1996,"Ugashik",0,3,59.3704019941924
1992,1997,"Ugashik",0,4,1.04817678180806
1992,1998,"Ugashik",0,5,0
1992,1995,"Ugashik",1,1,6.37627208367574
1992,1996,"Ugashik",1,2,322.825193912444
1992,1997,"Ugashik",1,3,839.604929808562
1992,1998,"Ugashik",1,4,0.690723671480195
1992,1999,"Ugashik",1,5,0
1992,1996,"Ugashik",2,1,9.21145943101199
1992,1997,"Ugashik",2,2,935.883713639344
1992,1998,"Ugashik",2,3,940.447822736634
1992,1999,"Ugashik",2,4,27.506529377886
1992,1997,"Ugashik",3,1,0
1992,1998,"Ugashik",3,2,1.52845441235973e-12
1992,1999,"Ugashik",3,3,1.3445815984201
1992,2000,"Ugashik",3,4,0
1993,1995,"Ugashik",0,1,0
1993,1996,"Ugashik",0,2,1.08210316478167
1993,1997,"Ugashik",0,3,2.50305052463882
1993,1998,"Ugashik",0,4,0
1993,1999,"Ugashik",0,5,0
1993,1996,"Ugashik",1,1,1.96960993482482
1993,1997,"Ugashik",1,2,408.126139475337
1993,1998,"Ugashik",1,3,391.217229636828
1993,1999,"Ugashik",1,4,29.3470308629811
1993,2000,"Ugashik",1,5,0
1993,1997,"Ugashik",2,1,5.03334775033885
1993,1998,"Ugashik",2,2,273.290197404607
1993,1999,"Ugashik",2,3,244.593849520253
1993,2000,"Ugashik",2,4,0
1993,1998,"Ugashik",3,1,0
1993,1999,"Ugashik",3,2,3.53371299361553e-12
1993,2000,"Ugashik",3,3,0.417002336276575
1993,2001,"Ugashik",3,4,0
1994,1996,"Ugashik",0,1,0
1994,1997,"Ugashik",0,2,7.71900977626585e-06
1994,1998,"Ugashik",0,3,1.01308338436837
1994,1999,"Ugashik",0,4,0
1994,2000,"Ugashik",0,5,0
1994,1997,"Ugashik",1,1,19.3974356539719
1994,1998,"Ugashik",1,2,260.832749944349
1994,1999,"Ugashik",1,3,521.899934422871
1994,2000,"Ugashik",1,4,8.34984577279822
1994,2001,"Ugashik",1,5,0.0968405409874616
1994,1998,"Ugashik",2,1,7.82984775130338
1994,1999,"Ugashik",2,2,596.048477339135
1994,2000,"Ugashik",2,3,168.386806978049
1994,2001,"Ugashik",2,4,2.36732175694248
1994,1999,"Ugashik",3,1,0
1994,2000,"Ugashik",3,2,2.11426352577898e-12
1994,2001,"Ugashik",3,3,0.0959533923163646
1994,2002,"Ugashik",3,4,0
1995,1997,"Ugashik",0,1,0
1995,1998,"Ugashik",0,2,2.85713267416558
1995,1999,"Ugashik",0,3,0
1995,2000,"Ugashik",0,4,0.000101191209529456
1995,2001,"Ugashik",0,5,0
1995,1998,"Ugashik",1,1,10.2606916605868
1995,1999,"Ugashik",1,2,3803.14040344641
1995,2000,"Ugashik",1,3,1732.03486209766
1995,2001,"Ugashik",1,4,31.4237203398825
1995,2002,"Ugashik",1,5,0
1995,1999,"Ugashik",2,1,3.5288748767545e-12
1995,2000,"Ugashik",2,2,130.226105110663
1995,2001,"Ugashik",2,3,63.0236444618099
1995,2002,"Ugashik",2,4,0.783036472720679
1995,2000,"Ugashik",3,1,0
1995,2001,"Ugashik",3,2,1.24859269754054e-12
1995,2002,"Ugashik",3,3,9.23422765592992e-05
1995,2003,"Ugashik",3,4,0
1996,1998,"Ugashik",0,1,0
1996,1999,"Ugashik",0,2,0
1996,2000,"Ugashik",0,3,0
1996,2001,"Ugashik",0,4,0
1996,2002,"Ugashik",0,5,0
1996,1999,"Ugashik",1,1,0
1996,2000,"Ugashik",1,2,260.683564861841
1996,2001,"Ugashik",1,3,1050.8333022563
1996,2002,"Ugashik",1,4,1.05479671277598
1996,2003,"Ugashik",1,5,0.140208953341175
1996,2000,"Ugashik",2,1,0
1996,2001,"Ugashik",2,2,31.8013042183789
1996,2002,"Ugashik",2,3,9.00842762022473
1996,2003,"Ugashik",2,4,0.345030098720533
1996,2001,"Ugashik",3,1,0
1996,2002,"Ugashik",3,2,0.000323197966074454
1996,2003,"Ugashik",3,3,6.04380247440946e-10
1996,2004,"Ugashik",3,4,5.0939830139495e-05
1997,1999,"Ugashik",0,1,0
1997,2000,"Ugashik",0,2,0
1997,2001,"Ugashik",0,3,0.000472522229573812
1997,2002,"Ugashik",0,4,0
1997,2003,"Ugashik",0,5,0
1997,2000,"Ugashik",1,1,0
1997,2001,"Ugashik",1,2,283.827953786327
1997,2002,"Ugashik",1,3,647.818202319307
1997,2003,"Ugashik",1,4,11.9461308278329
1997,2004,"Ugashik",1,5,0
1997,2001,"Ugashik",2,1,2.86717476268602
1997,2002,"Ugashik",2,2,1657.63804164836
1997,2003,"Ugashik",2,3,418.907628283228
1997,2004,"Ugashik",2,4,2.11570584572313
1997,2002,"Ugashik",3,1,1.25443225669491e-12
1997,2003,"Ugashik",3,2,0.00160454750570603
1997,2004,"Ugashik",3,3,3.79064072213585e-12
1997,2005,"Ugashik",3,4,0
1998,2000,"Ugashik",0,1,0
1998,2001,"Ugashik",0,2,0
1998,2002,"Ugashik",0,3,0
1998,2003,"Ugashik",0,4,0
1998,2004,"Ugashik",0,5,0
1998,2001,"Ugashik",1,1,1.23727436418543
1998,2002,"Ugashik",1,2,179.053304944581
1998,2003,"Ugashik",1,3,302.211307305726
1998,2004,"Ugashik",1,4,4.40168293127529
1998,2005,"Ugashik",1,5,0
1998,2002,"Ugashik",2,1,0.021415483541965
1998,2003,"Ugashik",2,2,524.716214244126
1998,2004,"Ugashik",2,3,235.000593760153
1998,2005,"Ugashik",2,4,2.70850831191486e-12
1998,2003,"Ugashik",3,1,0
1998,2004,"Ugashik",3,2,0.464824224546437
1998,2005,"Ugashik",3,3,2.71484739402718e-12
1998,2006,"Ugashik",3,4,0
1999,2001,"Ugashik",0,1,0
1999,2002,"Ugashik",0,2,9.2342275303774e-05
1999,2003,"Ugashik",0,3,0
1999,2004,"Ugashik",0,4,0
1999,2005,"Ugashik",0,5,0
1999,2002,"Ugashik",1,1,3.6708789146905
1999,2003,"Ugashik",1,2,1255.07528329584
1999,2004,"Ugashik",1,3,907.859265526289
1999,2005,"Ugashik",1,4,4.84439763092904
1999,2006,"Ugashik",1,5,0
1999,2003,"Ugashik",2,1,24.6475995530392
1999,2004,"Ugashik",2,2,1185.60263859226
1999,2005,"Ugashik",2,3,289.264453866693
1999,2006,"Ugashik",2,4,3.19413517273213
1999,2004,"Ugashik",3,1,0
1999,2005,"Ugashik",3,2,2.71426959040748e-12
1999,2006,"Ugashik",3,3,0.000391253916779294
1999,2007,"Ugashik",3,4,0
2000,2002,"Ugashik",0,1,0
2000,2003,"Ugashik",0,2,0
2000,2004,"Ugashik",0,3,0.000113121052410729
2000,2005,"Ugashik",0,4,0
2000,2006,"Ugashik",0,5,0
2000,2003,"Ugashik",1,1,2.24878183066688
2000,2004,"Ugashik",1,2,1866.35704237193
2000,2005,"Ugashik",1,3,2342.56706618587
2000,2006,"Ugashik",1,4,25.2059047359654
2000,2007,"Ugashik",1,5,0
2000,2004,"Ugashik",2,1,0.397442014910343
2000,2005,"Ugashik",2,2,44.2735623076944
2000,2006,"Ugashik",2,3,74.2273236697061
2000,2007,"Ugashik",2,4,3.30118700726565e-12
2000,2005,"Ugashik",3,1,0
2000,2006,"Ugashik",3,2,0.000618670403597823
2000,2007,"Ugashik",3,3,3.30076734543151e-12
2000,2008,"Ugashik",3,4,0
2001,2003,"Ugashik",0,1,0
2001,2004,"Ugashik",0,2,0
2001,2005,"Ugashik",0,3,0.000125460489466472
2001,2006,"Ugashik",0,4,0.409663993374952
2001,2007,"Ugashik",0,5,0
2001,2004,"Ugashik",1,1,0.628895798651659
2001,2005,"Ugashik",1,2,399.29790540828
2001,2006,"Ugashik",1,3,1437.91208846138
2001,2007,"Ugashik",1,4,52.1697904372368
2001,2008,"Ugashik",1,5,0.346939491539649
2001,2005,"Ugashik",2,1,2.00941458413622
2001,2006,"Ugashik",2,2,130.860811550997
2001,2007,"Ugashik",2,3,160.042241244815
2001,2008,"Ugashik",2,4,0.50216767982334
2001,2006,"Ugashik",3,1,0
2001,2007,"Ugashik",3,2,3.30776201927763e-12
2001,2008,"Ugashik",3,3,3.31873507220664e-12
2001,2009,"Ugashik",3,4,0
2002,2004,"Ugashik",0,1,0
2002,2005,"Ugashik",0,2,0
2002,2006,"Ugashik",0,3,7.69304708531282
2002,2007,"Ugashik",0,4,0
2002,2008,"Ugashik",0,5,0
2002,2005,"Ugashik",1,1,7.74502471164575
2002,2006,"Ugashik",1,2,2071.28897153353
2002,2007,"Ugashik",1,3,2167.49285111855
2002,2008,"Ugashik",1,4,13.0886880293039
2002,2009,"Ugashik",1,5,0
2002,2006,"Ugashik",2,1,0.241891731747078
2002,2007,"Ugashik",2,2,305.59396403063
2002,2008,"Ugashik",2,3,26.175841679933
2002,2009,"Ugashik",2,4,3.28539152793389e-12
2002,2007,"Ugashik",3,1,0
2002,2008,"Ugashik",3,2,0.00815108196277377
2002,2009,"Ugashik",3,3,0
2002,2010,"Ugashik",3,4,0
2003,2005,"Ugashik",0,1,0
2003,2006,"Ugashik",0,2,17.2035758679866
2003,2007,"Ugashik",0,3,0
2003,2008,"Ugashik",0,4,0.753252179454338
2003,2009,"Ugashik",0,5,0
2003,2006,"Ugashik",1,1,10.9377034940556
2003,2007,"Ugashik",1,2,4701.77763033801
2003,2008,"Ugashik",1,3,1532.81330229716
2003,2009,"Ugashik",1,4,12.7967334021798
2003,2010,"Ugashik",1,5,0
2003,2007,"Ugashik",2,1,3.32997879325521e-12
2003,2008,"Ugashik",2,2,35.6682375910314
2003,2009,"Ugashik",2,3,61.1311670432472
2003,2010,"Ugashik",2,4,3.13102849780284e-12
2003,2008,"Ugashik",3,1,0
2003,2009,"Ugashik",3,2,3.28366470419492e-12
2003,2010,"Ugashik",3,3,0
2003,2011,"Ugashik",3,4,0
2004,2006,"Ugashik",0,1,0
2004,2007,"Ugashik",0,2,0
2004,2008,"Ugashik",0,3,0.521528386821388
2004,2009,"Ugashik",0,4,0
2004,2010,"Ugashik",0,5,0
2004,2007,"Ugashik",1,1,12.6267679500013
2004,2008,"Ugashik",1,2,1319.88708452799
2004,2009,"Ugashik",1,3,1594.09232397385
2004,2010,"Ugashik",1,4,2.92086659599961
2004,2011,"Ugashik",1,5,0
2004,2008,"Ugashik",2,1,0.372983624873737
2004,2009,"Ugashik",2,2,1238.12580100635
2004,2010,"Ugashik",2,3,363.068508202989
2004,2011,"Ugashik",2,4,2.57048825034992e-12
2004,2009,"Ugashik",3,1,0
2004,2010,"Ugashik",3,2,3.13421542162156e-12
2004,2011,"Ugashik",3,3,2.56917910146357e-12
2004,2012,"Ugashik",3,4,0
2005,2007,"Ugashik",0,1,0
2005,2008,"Ugashik",0,2,0
2005,2009,"Ugashik",0,3,0
2005,2010,"Ugashik",0,4,0.930898149021409
2005,2011,"Ugashik",0,5,0
2005,2008,"Ugashik",1,1,0.650127338304387
2005,2009,"Ugashik",1,2,876.221302842437
2005,2010,"Ugashik",1,3,2314.05032215778
2005,2011,"Ugashik",1,4,6.21160106607198
2005,2012,"Ugashik",1,5,0
2005,2009,"Ugashik",2,1,1.95651824047025
2005,2010,"Ugashik",2,2,1174.2152155265
2005,2011,"Ugashik",2,3,887.536048527963
2005,2012,"Ugashik",2,4,2.70009702694889
2005,2010,"Ugashik",3,1,0
2005,2011,"Ugashik",3,2,0.625484959482099
2005,2012,"Ugashik",3,3,2.87119882402292e-12
2005,2013,"Ugashik",3,4,0
2006,2008,"Ugashik",0,1,0
2006,2009,"Ugashik",0,2,0
2006,2010,"Ugashik",0,3,2.98730168744681
2006,2011,"Ugashik",0,4,0.354003789189295
2006,2012,"Ugashik",0,5,0
2006,2009,"Ugashik",1,1,66.9303760259919
2006,2010,"Ugashik",1,2,1066.91959563798
2006,2011,"Ugashik",1,3,1077.43577034226
2006,2012,"Ugashik",1,4,7.47705521001327
2006,2013,"Ugashik",1,5,3.11754123627808e-12
2006,2010,"Ugashik",2,1,21.8080075599687
2006,2011,"Ugashik",2,2,935.099166455408
2006,2012,"Ugashik",2,3,223.237847027269
2006,2013,"Ugashik",2,4,5.20230650343596e-12
2006,2011,"Ugashik",3,1,0
2006,2012,"Ugashik",3,2,0.000495896172920655
2006,2013,"Ugashik",3,3,6.15502550681464e-05
2006,2014,"Ugashik",3,4,0
2007,2009,"Ugashik",0,1,0
2007,2010,"Ugashik",0,2,0
2007,2011,"Ugashik",0,3,2.56917910146357e-12
2007,2012,"Ugashik",0,4,2.87157936804584e-12
2007,2013,"Ugashik",0,5,0
2007,2010,"Ugashik",1,1,41.8427843330607
2007,2011,"Ugashik",1,2,1274.64602509249
2007,2012,"Ugashik",1,3,930.354803322147
2007,2013,"Ugashik",1,4,1.85766670059362
2007,2014,"Ugashik",1,5,0
2007,2011,"Ugashik",2,1,13.5049753542633
2007,2012,"Ugashik",2,2,697.799658671827
2007,2013,"Ugashik",2,3,180.552260216765
2007,2014,"Ugashik",2,4,0.000437429080953327
2007,2012,"Ugashik",3,1,0
2007,2013,"Ugashik",3,2,3.128749779142e-12
2007,2014,"Ugashik",3,3,3.30205401911567e-12
2007,2015,"Ugashik",3,4,0
2008,2010,"Ugashik",0,1,0
2008,2011,"Ugashik",0,2,0
2008,2012,"Ugashik",0,3,2.81764225117163
2008,2013,"Ugashik",0,4,1.71640807158966
2008,2014,"Ugashik",0,5,0
2008,2011,"Ugashik",1,1,7.97425253419587
2008,2012,"Ugashik",1,2,1047.22151248463
2008,2013,"Ugashik",1,3,1729.13802260219
2008,2014,"Ugashik",1,4,0.798400533388215
2008,2015,"Ugashik",1,5,0
2008,2012,"Ugashik",2,1,1.65555782916099
2008,2013,"Ugashik",2,2,332.241254775286
2008,2014,"Ugashik",2,3,39.8822538059307
2008,2015,"Ugashik",2,4,0
2008,2013,"Ugashik",3,1,0
2008,2014,"Ugashik",3,2,3.3018712052491e-12
2008,2015,"Ugashik",3,3,0
2008,2016,"Ugashik",3,4,0
2009,2011,"Ugashik",0,1,0
2009,2012,"Ugashik",0,2,0
2009,2013,"Ugashik",0,3,0
2009,2014,"Ugashik",0,4,0
2009,2015,"Ugashik",0,5,0
2009,2012,"Ugashik",1,1,8.82611640221975
2009,2013,"Ugashik",1,2,376.289508744379
2009,2014,"Ugashik",1,3,317.25345950829
2009,2015,"Ugashik",1,4,0.0190879660895764
2009,2016,"Ugashik",1,5,0
2009,2013,"Ugashik",2,1,2.51925188115379
2009,2014,"Ugashik",2,2,144.373052306473
2009,2015,"Ugashik",2,3,132.471637602627
2009,2016,"Ugashik",2,4,4.49679601910695e-12
2009,2014,"Ugashik",3,1,0
2009,2015,"Ugashik",3,2,2.57038237521051e-05
2009,2016,"Ugashik",3,3,1.13901658422617
2009,2017,"Ugashik",3,4,0
2010,2012,"Ugashik",0,1,0
2010,2013,"Ugashik",0,2,0
2010,2014,"Ugashik",0,3,1.09569168823311
2010,2015,"Ugashik",0,4,0
2010,2016,"Ugashik",0,5,0
2010,2013,"Ugashik",1,1,10.0452678925323
2010,2014,"Ugashik",1,2,579.294203151416
2010,2015,"Ugashik",1,3,790.143786944319
2010,2016,"Ugashik",1,4,4.49679601910695e-12
2010,2017,"Ugashik",1,5,0
2010,2014,"Ugashik",2,1,6.9422666510665
2010,2015,"Ugashik",2,2,441.781201506109
2010,2016,"Ugashik",2,3,283.973005944019
2010,2017,"Ugashik",2,4,0
2010,2015,"Ugashik",3,1,0
2010,2016,"Ugashik",3,2,4.48039351144377e-12
2010,2017,"Ugashik",3,3,0.00244967401361248
2010,2018,"Ugashik",3,4,0
2011,2013,"Ugashik",0,1,0
2011,2014,"Ugashik",0,2,0.949277832006529
2011,2015,"Ugashik",0,3,4.07415210311548e-07
2011,2016,"Ugashik",0,4,0
2011,2017,"Ugashik",0,5,0
2011,2014,"Ugashik",1,1,64.0665445152357
2011,2015,"Ugashik",1,2,2738.46636093486
2011,2016,"Ugashik",1,3,2087.48178283184
2011,2017,"Ugashik",1,4,8.42505757904738
2011,2018,"Ugashik",1,5,0.306459049721425
2011,2015,"Ugashik",2,1,41.2883307717651
2011,2016,"Ugashik",2,2,1304.62635609293
2011,2017,"Ugashik",2,3,495.528200464084
2011,2018,"Ugashik",2,4,4.39459917002819
2011,2016,"Ugashik",3,1,0
2011,2017,"Ugashik",3,2,0.132536203482919
2011,2018,"Ugashik",3,3,0.26546628420576
2011,2019,"Ugashik",3,4,0
2012,2014,"Ugashik",0,1,0
2012,2015,"Ugashik",0,2,0
2012,2016,"Ugashik",0,3,0
2012,2017,"Ugashik",0,4,0
2012,2018,"Ugashik",0,5,0
2012,2015,"Ugashik",1,1,104.687355717978
2012,2016,"Ugashik",1,2,3480.57400293882
2012,2017,"Ugashik",1,3,1582.99073727334
2012,2018,"Ugashik",1,4,6.24923972973235
2012,2019,"Ugashik",1,5,0
2012,2016,"Ugashik",2,1,5.11703573712074
2012,2017,"Ugashik",2,2,653.764074759861
2012,2018,"Ugashik",2,3,84.3321179550245
2012,2019,"Ugashik",2,4,0
2012,2017,"Ugashik",3,1,0
2012,2018,"Ugashik",3,2,0
2012,2019,"Ugashik",3,3,3.9629119970915e-05
2012,2020,"Ugashik",3,4,0
2013,2015,"Ugashik",0,1,0
2013,2016,"Ugashik",0,2,0
2013,2017,"Ugashik",0,3,0
2013,2018,"Ugashik",0,4,0
2013,2019,"Ugashik",0,5,0
2013,2016,"Ugashik",1,1,29.9063041279019
2013,2017,"Ugashik",1,2,3860.50665211961
2013,2018,"Ugashik",1,3,2008.45104190079
2013,2019,"Ugashik",1,4,2.52196478044898
2013,2020,"Ugashik",1,5,0
2013,2017,"Ugashik",2,1,0.978052864735833
2013,2018,"Ugashik",2,2,56.4876260269545
2013,2019,"Ugashik",2,3,31.7643508648096
2013,2020,"Ugashik",2,4,0
2013,2018,"Ugashik",3,1,0
2013,2019,"Ugashik",3,2,0
2013,2020,"Ugashik",3,3,0
2013,2021,"Ugashik",3,4,1.05509702538645e-09
2014,2016,"Ugashik",0,1,0
2014,2017,"Ugashik",0,2,0
2014,2018,"Ugashik",0,3,0
2014,2019,"Ugashik",0,4,0
2014,2020,"Ugashik",0,5,0
2014,2017,"Ugashik",1,1,70.4097808051525
2014,2018,"Ugashik",1,2,2596.18236352685
2014,2019,"Ugashik",1,3,1576.51949916722
2014,2020,"Ugashik",1,4,1.57192866260105
2014,2021,"Ugashik",1,5,1.05585542385074e-09
2014,2018,"Ugashik",2,1,6.96726820601357e-05
2014,2019,"Ugashik",2,2,53.20932246796
2014,2020,"Ugashik",2,3,28.825829545456
2014,2021,"Ugashik",2,4,0.00738328883851261
2014,2019,"Ugashik",3,1,0
2014,2020,"Ugashik",3,2,4.74611108003488e-12
2014,2021,"Ugashik",3,3,1.05496822118856e-09
2014,2022,"Ugashik",3,4,1.04825673222059e-09
2015,2017,"Ugashik",0,1,0
2015,2018,"Ugashik",0,2,0
2015,2019,"Ugashik",0,3,0
2015,2020,"Ugashik",0,4,0
2015,2021,"Ugashik",0,5,1.05585542385074e-09
2015,2018,"Ugashik",1,1,13.5537805223411
2015,2019,"Ugashik",1,2,1880.55573257158
2015,2020,"Ugashik",1,3,1598.52832330323
2015,2021,"Ugashik",1,4,0.00136526874927543
2015,2022,"Ugashik",1,5,1.04925591185396e-09
2015,2019,"Ugashik",2,1,6.55365853925915
2015,2020,"Ugashik",2,2,321.079834265252
2015,2021,"Ugashik",2,3,324.454850302903
2015,2022,"Ugashik",2,4,1.04825673222059e-09
2015,2020,"Ugashik",3,1,0
2015,2021,"Ugashik",3,2,1.05481438807347e-09
2015,2022,"Ugashik",3,3,1.04826127946885e-09
2015,2023,"Ugashik",3,4,1.01686040398271e-09
2016,2018,"Ugashik",0,1,0
2016,2019,"Ugashik",0,2,0
2016,2020,"Ugashik",0,3,0
2016,2021,"Ugashik",0,4,1.05509702538645e-09
2016,2022,"Ugashik",0,5,1.04925591185396e-09
2016,2019,"Ugashik",1,1,53.8384847720888
2016,2020,"Ugashik",1,2,3018.96297416335
2016,2021,"Ugashik",1,3,2971.24467363118
2016,2022,"Ugashik",1,4,5.32691767396404
2016,2023,"Ugashik",1,5,1.01623371146538e-09
2016,2020,"Ugashik",2,1,5.88331799236253
2016,2021,"Ugashik",2,2,844.96110937458
2016,2022,"Ugashik",2,3,254.679491120734
2016,2023,"Ugashik",2,4,1.03861500666146e-07
2016,2021,"Ugashik",3,1,1.05427974175624e-09
2016,2022,"Ugashik",3,2,0.0256870029124793
2016,2023,"Ugashik",3,3,1.01691953287298e-09
2017,2019,"Ugashik",0,1,0
2017,2020,"Ugashik",0,2,0
2017,2021,"Ugashik",0,3,1.05496822118856e-09
2017,2022,"Ugashik",0,4,1.04825673222059e-09
2017,2023,"Ugashik",0,5,1.01623371146538e-09
2017,2020,"Ugashik",1,1,103.761767426403
2017,2021,"Ugashik",1,2,6695.35877405087
2017,2022,"Ugashik",1,3,5562.44529996579
2017,2023,"Ugashik",1,4,33.362050101911
2017,2021,"Ugashik",2,1,3.33047029776783
2017,2022,"Ugashik",2,2,527.078427746881
2017,2023,"Ugashik",2,3,994.615005182251
2017,2022,"Ugashik",3,1,1.04933931279623e-09
2017,2023,"Ugashik",3,2,0.00148082426075936
2018,2020,"Ugashik",0,1,0
2018,2021,"Ugashik",0,2,1.05481438807347e-09
2018,2022,"Ugashik",0,3,1.04826127946885e-09
2018,2023,"Ugashik",0,4,1.01686040398271e-09
2018,2021,"Ugashik",1,1,20.7848747594507
2018,2022,"Ugashik",1,2,1171.77012534896
2018,2023,"Ugashik",1,3,2366.94416474685
2018,2022,"Ugashik",2,1,2.90124211329827
2018,2023,"Ugashik",2,2,408.380614757671
2018,2023,"Ugashik",3,1,1.01612548068512e-09
2019,2021,"Ugashik",0,1,1.05427974175624e-09
2019,2022,"Ugashik",0,2,1.04841189099761e-09
2019,2023,"Ugashik",0,3,1.01691953287298e-09
2019,2022,"Ugashik",1,1,7.52489886650202
2019,2023,"Ugashik",1,2,392.624763947398
2019,2023,"Ugashik",2,1,11.8325843482622
2020,2022,"Ugashik",0,1,1.04933931279623e-09
2020,2023,"Ugashik",0,2,1.01675223546297e-09
2020,2023,"Ugashik",1,1,170.457910286245
2021,2023,"Ugashik",0,1,1.01612548068512e-09
2010,2012,"Togiak",0,1,0
2009,2012,"Togiak",0,2,0
2008,2012,"Togiak",0,3,0
2007,2012,"Togiak",0,4,0
2006,2012,"Togiak",0,5,0
2009,2012,"Togiak",1,1,0.327500201921023
2008,2012,"Togiak",1,2,130.417333417588
2007,2012,"Togiak",1,3,684.272766934078
2006,2012,"Togiak",1,4,2.50505668191369
2005,2012,"Togiak",1,5,0
2008,2012,"Togiak",2,1,0
2007,2012,"Togiak",2,2,40.1198892972172
2006,2012,"Togiak",2,3,11.9554647088817
2005,2012,"Togiak",2,4,0
2007,2012,"Togiak",3,1,0
2006,2012,"Togiak",3,2,0
2005,2012,"Togiak",3,3,0
2004,2012,"Togiak",3,4,0
2011,2013,"Togiak",0,1,0
2010,2013,"Togiak",0,2,0.536940318508205
2009,2013,"Togiak",0,3,2.1889389640024
2008,2013,"Togiak",0,4,0
2007,2013,"Togiak",0,5,0
2010,2013,"Togiak",1,1,0
2009,2013,"Togiak",1,2,95.1838869135699
2008,2013,"Togiak",1,3,529.328235250226
2007,2013,"Togiak",1,4,1.46447643565112
2006,2013,"Togiak",1,5,0
2009,2013,"Togiak",2,1,0
2008,2013,"Togiak",2,2,3.29938813606704
2007,2013,"Togiak",2,3,30.6402862559753
2006,2013,"Togiak",2,4,0
2008,2013,"Togiak",3,1,0
2007,2013,"Togiak",3,2,0
2006,2013,"Togiak",3,3,0
2005,2013,"Togiak",3,4,0
2012,2014,"Togiak",0,1,0
2011,2014,"Togiak",0,2,0
2010,2014,"Togiak",0,3,0.325628386077003
2009,2014,"Togiak",0,4,0
2008,2014,"Togiak",0,5,0
2011,2014,"Togiak",1,1,1.54205664649209
2010,2014,"Togiak",1,2,143.415890436327
2009,2014,"Togiak",1,3,401.342725674366
2008,2014,"Togiak",1,4,3.17153632740431
2007,2014,"Togiak",1,5,0
2010,2014,"Togiak",2,1,0
2009,2014,"Togiak",2,2,28.4479847043353
2008,2014,"Togiak",2,3,9.03221892809899
2007,2014,"Togiak",2,4,0
2009,2014,"Togiak",3,1,0
2008,2014,"Togiak",3,2,0
2007,2014,"Togiak",3,3,0
2006,2014,"Togiak",3,4,0
2013,2015,"Togiak",0,1,0
2012,2015,"Togiak",0,2,0
2011,2015,"Togiak",0,3,2.37241518189619
2010,2015,"Togiak",0,4,0
2009,2015,"Togiak",0,5,0
2012,2015,"Togiak",1,1,1.21805523607491
2011,2015,"Togiak",1,2,185.975014985263
2010,2015,"Togiak",1,3,391.351025346557
2009,2015,"Togiak",1,4,0.724694242541408
2008,2015,"Togiak",1,5,0
2011,2015,"Togiak",2,1,0
2010,2015,"Togiak",2,2,10.5399415543645
2009,2015,"Togiak",2,3,9.77511788980285
2008,2015,"Togiak",2,4,0
2010,2015,"Togiak",3,1,0
2009,2015,"Togiak",3,2,0
2008,2015,"Togiak",3,3,0
2007,2015,"Togiak",3,4,0
2014,2016,"Togiak",0,1,0
2013,2016,"Togiak",0,2,0
2012,2016,"Togiak",0,3,0.806142772791607
2011,2016,"Togiak",0,4,0
2010,2016,"Togiak",0,5,0
2013,2016,"Togiak",1,1,0.703404237169375
2012,2016,"Togiak",1,2,198.295150171363
2011,2016,"Togiak",1,3,602.452632957189
2010,2016,"Togiak",1,4,1.56051717936787
2009,2016,"Togiak",1,5,0
2012,2016,"Togiak",2,1,0
2011,2016,"Togiak",2,2,18.2480293021268
2010,2016,"Togiak",2,3,3.22597106549275
2009,2016,"Togiak",2,4,0
2011,2016,"Togiak",3,1,0
2010,2016,"Togiak",3,2,0
2009,2016,"Togiak",3,3,0
2008,2016,"Togiak",3,4,0
2015,2017,"Togiak",0,1,0
2014,2017,"Togiak",0,2,0
2013,2017,"Togiak",0,3,0
2012,2017,"Togiak",0,4,0
2011,2017,"Togiak",0,5,0
2014,2017,"Togiak",1,1,1.21004235003256
2013,2017,"Togiak",1,2,321.290520561821
2012,2017,"Togiak",1,3,390.609696289396
2011,2017,"Togiak",1,4,4.57100034594816
2010,2017,"Togiak",1,5,0
2013,2017,"Togiak",2,1,0
2012,2017,"Togiak",2,2,10.0639243467538
2011,2017,"Togiak",2,3,3.75583953504866
2010,2017,"Togiak",2,4,0
2012,2017,"Togiak",3,1,0
2011,2017,"Togiak",3,2,0
2010,2017,"Togiak",3,3,0
2009,2017,"Togiak",3,4,0
2016,2018,"Togiak",0,1,0
2015,2018,"Togiak",0,2,0
2014,2018,"Togiak",0,3,0.413619960898924
2013,2018,"Togiak",0,4,0
2012,2018,"Togiak",0,5,0
2015,2018,"Togiak",1,1,0.445332349360427
2014,2018,"Togiak",1,2,596.731724088451
2013,2018,"Togiak",1,3,780.514426701083
2012,2018,"Togiak",1,4,7.17784049381761
2011,2018,"Togiak",1,5,0
2014,2018,"Togiak",2,1,0
2013,2018,"Togiak",2,2,4.67927441192972
2012,2018,"Togiak",2,3,9.91742198045836
2011,2018,"Togiak",2,4,0
2013,2018,"Togiak",3,1,0
2012,2018,"Togiak",3,2,0
2011,2018,"Togiak",3,3,0
2010,2018,"Togiak",3,4,0
2017,2019,"Togiak",0,1,0
2016,2019,"Togiak",0,2,0
2015,2019,"Togiak",0,3,0
2014,2019,"Togiak",0,4,0
2013,2019,"Togiak",0,5,0
2016,2019,"Togiak",1,1,0.222600850957549
2015,2019,"Togiak",1,2,309.237102150227
2014,2019,"Togiak",1,3,1061.77671622806
2013,2019,"Togiak",1,4,2.39599461394307
2012,2019,"Togiak",1,5,0
2015,2019,"Togiak",2,1,0
2014,2019,"Togiak",2,2,5.28575838819198
