stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Quesnel_2004_62,Quesnel,6,2004,2010,62,10264,6629,NA,NA,1860000,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2004_63,Quesnel,6,2004,2010,63,10264,6629,NA,NA,1860000,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2004_64,Quesnel,6,2004,2010,64,10264,6629,NA,NA,1860000,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2004_72,Quesnel,6,2004,2011,72,10264,6629,NA,NA,1860000,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_21,Quesnel,6,2005,2007,21,1436789,772179,NA,NA,51806108,0,NA,NA,Incomplete escapement enumeration program,post-DBE,NA,3,NA,Include,Include
Quesnel_2005_31,Quesnel,6,2005,2008,31,1436789,772179,NA,NA,51806108,0,NA,NA,Incomplete escapement enumeration program,post-DBE,NA,3,NA,Include,Include
Quesnel_2005_32,Quesnel,6,2005,2008,32,1436789,772179,NA,NA,51806108,0,NA,NA,Incomplete escapement enumeration program,post-DBE,NA,3,NA,Include,Include
Quesnel_2005_41,Quesnel,6,2005,2009,41,1436789,772179,NA,NA,51806108,0,NA,NA,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_42,Quesnel,6,2005,2009,42,1436789,772179,NA,NA,51806108,198574,NA,NA,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_43,Quesnel,6,2005,2009,43,1436789,772179,NA,NA,51806108,17,NA,NA,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_51,Quesnel,6,2005,2010,51,1436789,772179,NA,NA,51806108,0,NA,NA,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_52,Quesnel,6,2005,2010,52,1436789,772179,NA,NA,51806108,15503,NA,NA,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_53,Quesnel,6,2005,2010,53,1436789,772179,NA,NA,51806108,2854,NA,NA,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_62,Quesnel,6,2005,2011,62,1436789,772179,NA,NA,51806108,0,NA,NA,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_63,Quesnel,6,2005,2011,63,1436789,772179,NA,NA,51806108,190,NA,NA,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_64,Quesnel,6,2005,2011,64,1436789,772179,NA,NA,51806108,0,NA,NA,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2005_72,Quesnel,6,2005,2012,72,1436789,772179,NA,NA,51806108,0,NA,NA,Incomplete escapement enumeration program,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2006_21,Quesnel,6,2006,2008,21,169127,90069,NA,NA,15164301,0,NA,Active,Incomplete escapement enumeration program,post-DBE,NA,3,NA,Include,Include
Quesnel_2006_31,Quesnel,6,2006,2009,31,169127,90069,NA,NA,15164301,169,NA,Active,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2006_32,Quesnel,6,2006,2009,32,169127,90069,NA,NA,15164301,67,NA,Active,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2006_41,Quesnel,6,2006,2010,41,169127,90069,NA,NA,15164301,0,NA,Active,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2006_42,Quesnel,6,2006,2010,42,169127,90069,NA,NA,15164301,585766,NA,Active,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2006_43,Quesnel,6,2006,2010,43,169127,90069,NA,NA,15164301,0,NA,Active,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2006_51,Quesnel,6,2006,2011,51,169127,90069,NA,NA,15164301,0,NA,Active,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2006_52,Quesnel,6,2006,2011,52,169127,90069,NA,NA,15164301,42264,NA,Active,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2006_53,Quesnel,6,2006,2011,53,169127,90069,NA,NA,15164301,0,NA,Active,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2006_62,Quesnel,6,2006,2012,62,169127,90069,NA,NA,15164301,0,NA,Active,Incomplete escapement enumeration program,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2006_63,Quesnel,6,2006,2012,63,169127,90069,NA,NA,15164301,0,NA,Active,Incomplete escapement enumeration program,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2006_64,Quesnel,6,2006,2012,64,169127,90069,NA,NA,15164301,0,NA,Active,Incomplete escapement enumeration program,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2006_72,Quesnel,6,2006,2013,72,169127,90069,NA,NA,15164301,0,NA,Active,Incomplete escapement enumeration program,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_21,Quesnel,6,2007,2009,21,74715,33601,NA,NA,NA,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_31,Quesnel,6,2007,2010,31,74715,33601,NA,NA,NA,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_32,Quesnel,6,2007,2010,32,74715,33601,NA,NA,NA,23,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_41,Quesnel,6,2007,2011,41,74715,33601,NA,NA,NA,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_42,Quesnel,6,2007,2011,42,74715,33601,NA,NA,NA,79347,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_43,Quesnel,6,2007,2011,43,74715,33601,NA,NA,NA,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_51,Quesnel,6,2007,2012,51,74715,33601,NA,NA,NA,0,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2007_52,Quesnel,6,2007,2012,52,74715,33601,NA,NA,NA,585,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2007_53,Quesnel,6,2007,2012,53,74715,33601,NA,NA,NA,13,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2007_62,Quesnel,6,2007,2013,62,74715,33601,NA,NA,NA,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_63,Quesnel,6,2007,2013,63,74715,33601,NA,NA,NA,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_64,Quesnel,6,2007,2013,64,74715,33601,NA,NA,NA,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2007_72,Quesnel,6,2007,2014,72,74715,33601,NA,NA,NA,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_21,Quesnel,6,2008,2010,21,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_31,Quesnel,6,2008,2011,31,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_32,Quesnel,6,2008,2011,32,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_41,Quesnel,6,2008,2012,41,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2008_42,Quesnel,6,2008,2012,42,7091,2473,NA,NA,NA,794,NA,NA,NA,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2008_43,Quesnel,6,2008,2012,43,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2008_51,Quesnel,6,2008,2013,51,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_52,Quesnel,6,2008,2013,52,7091,2473,NA,NA,NA,6267,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_53,Quesnel,6,2008,2013,53,7091,2473,NA,NA,NA,173,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_62,Quesnel,6,2008,2014,62,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_63,Quesnel,6,2008,2014,63,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_64,Quesnel,6,2008,2014,64,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2008_72,Quesnel,6,2008,2015,72,7091,2473,NA,NA,NA,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_21,Quesnel,6,2009,2011,21,149467,82781,NA,NA,14182463,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_31,Quesnel,6,2009,2012,31,149467,82781,NA,NA,14182463,0,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2009_32,Quesnel,6,2009,2012,32,149467,82781,NA,NA,14182463,24,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2009_41,Quesnel,6,2009,2013,41,149467,82781,NA,NA,14182463,173,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_42,Quesnel,6,2009,2013,42,149467,82781,NA,NA,14182463,296378,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_43,Quesnel,6,2009,2013,43,149467,82781,NA,NA,14182463,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_51,Quesnel,6,2009,2014,51,149467,82781,NA,NA,14182463,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_52,Quesnel,6,2009,2014,52,149467,82781,NA,NA,14182463,23536,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_53,Quesnel,6,2009,2014,53,149467,82781,NA,NA,14182463,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_62,Quesnel,6,2009,2015,62,149467,82781,NA,NA,14182463,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_63,Quesnel,6,2009,2015,63,149467,82781,NA,NA,14182463,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_64,Quesnel,6,2009,2015,64,149467,82781,NA,NA,14182463,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2009_72,Quesnel,6,2009,2016,72,149467,82781,NA,NA,14182463,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_21,Quesnel,6,2010,2012,21,246584,131545,NA,NA,24970095,0,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Comb (Mtch)",3,NA,Include,Include
Quesnel_2010_31,Quesnel,6,2010,2013,31,246584,131545,NA,NA,24970095,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_32,Quesnel,6,2010,2013,32,246584,131545,NA,NA,24970095,3986,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_41,Quesnel,6,2010,2014,41,246584,131545,NA,NA,24970095,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_42,Quesnel,6,2010,2014,42,246584,131545,NA,NA,24970095,2495754,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_43,Quesnel,6,2010,2014,43,246584,131545,NA,NA,24970095,59,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_51,Quesnel,6,2010,2015,51,246584,131545,NA,NA,24970095,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_52,Quesnel,6,2010,2015,52,246584,131545,NA,NA,24970095,29220,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_53,Quesnel,6,2010,2015,53,246584,131545,NA,NA,24970095,511,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_62,Quesnel,6,2010,2016,62,246584,131545,NA,NA,24970095,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_63,Quesnel,6,2010,2016,63,246584,131545,NA,NA,24970095,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_64,Quesnel,6,2010,2016,64,246584,131545,NA,NA,24970095,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2010_72,Quesnel,6,2010,2017,72,246584,131545,NA,NA,24970095,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_21,Quesnel,6,2011,2013,21,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_31,Quesnel,6,2011,2014,31,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_32,Quesnel,6,2011,2014,32,45433,16936,NA,NA,6427365,41,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_41,Quesnel,6,2011,2015,41,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_42,Quesnel,6,2011,2015,42,45433,16936,NA,NA,6427365,37396,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_43,Quesnel,6,2011,2015,43,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_51,Quesnel,6,2011,2016,51,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_52,Quesnel,6,2011,2016,52,45433,16936,NA,NA,6427365,3984,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_53,Quesnel,6,2011,2016,53,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_62,Quesnel,6,2011,2017,62,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_63,Quesnel,6,2011,2017,63,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_64,Quesnel,6,2011,2017,64,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2011_72,Quesnel,6,2011,2018,72,45433,16936,NA,NA,6427365,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_21,Quesnel,6,2012,2014,21,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_31,Quesnel,6,2012,2015,31,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_32,Quesnel,6,2012,2015,32,624,97,NA,NA,1892798,1,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_41,Quesnel,6,2012,2016,41,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_42,Quesnel,6,2012,2016,42,624,97,NA,NA,1892798,295,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_43,Quesnel,6,2012,2016,43,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_51,Quesnel,6,2012,2017,51,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_52,Quesnel,6,2012,2017,52,624,97,NA,NA,1892798,206,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_53,Quesnel,6,2012,2017,53,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_62,Quesnel,6,2012,2018,62,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_63,Quesnel,6,2012,2018,63,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_64,Quesnel,6,2012,2018,64,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2012_72,Quesnel,6,2012,2019,72,624,97,NA,NA,1892798,0,NA,NA,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2013_21,Quesnel,6,2013,2015,21,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2013_31,Quesnel,6,2013,2016,31,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2013_32,Quesnel,6,2013,2016,32,179081,93727,NA,NA,15426032,482,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2013_41,Quesnel,6,2013,2017,41,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2013_42,Quesnel,6,2013,2017,42,179081,93727,NA,NA,15426032,143727,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2013_43,Quesnel,6,2013,2017,43,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2013_51,Quesnel,6,2013,2018,51,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2013_52,Quesnel,6,2013,2018,52,179081,93727,NA,NA,15426032,8477,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2013_53,Quesnel,6,2013,2018,53,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2013_62,Quesnel,6,2013,2019,62,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2013_63,Quesnel,6,2013,2019,63,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2013_64,Quesnel,6,2013,2019,64,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2013_72,Quesnel,6,2013,2020,72,179081,93727,NA,NA,15426032,0,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2014_21,Quesnel,6,2014,2016,21,832344,430821,NA,NA,70826120,0,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2014_31,Quesnel,6,2014,2017,31,832344,430821,NA,NA,70826120,0,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2014_32,Quesnel,6,2014,2017,32,832344,430821,NA,NA,70826120,1846,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2014_41,Quesnel,6,2014,2018,41,832344,430821,NA,NA,70826120,0,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2014_42,Quesnel,6,2014,2018,42,832344,430821,NA,NA,70826120,2130254,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2014_43,Quesnel,6,2014,2018,43,832344,430821,NA,NA,70826120,0,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2014_51,Quesnel,6,2014,2019,51,832344,430821,NA,NA,70826120,0,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2014_52,Quesnel,6,2014,2019,52,832344,430821,NA,NA,70826120,40089,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2014_53,Quesnel,6,2014,2019,53,832344,430821,NA,NA,70826120,232,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2014_62,Quesnel,6,2014,2020,62,832344,430821,NA,NA,70826120,0,NA,Active,Mount Polley mine breach,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2014_63,Quesnel,6,2014,2020,63,832344,430821,NA,NA,70826120,0,NA,Active,Mount Polley mine breach,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2014_64,Quesnel,6,2014,2020,64,832344,430821,NA,NA,70826120,0,NA,Active,Mount Polley mine breach,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2014_72,Quesnel,6,2014,2021,72,832344,430821,NA,NA,70826120,0,NA,Active,Mount Polley mine breach,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2015_21,Quesnel,6,2015,2017,21,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2015_31,Quesnel,6,2015,2018,31,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2015_32,Quesnel,6,2015,2018,32,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2015_41,Quesnel,6,2015,2019,41,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2015_42,Quesnel,6,2015,2019,42,45357,25749,NA,NA,6758494,5174,NA,Active,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2015_43,Quesnel,6,2015,2019,43,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2015_51,Quesnel,6,2015,2020,51,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2015_52,Quesnel,6,2015,2020,52,45357,25749,NA,NA,6758494,1127,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2015_53,Quesnel,6,2015,2020,53,45357,25749,NA,NA,6758494,43,NA,Active,NA,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2015_62,Quesnel,6,2015,2021,62,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2015_63,Quesnel,6,2015,2021,63,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2015_64,Quesnel,6,2015,2021,64,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2015_72,Quesnel,6,2015,2022,72,45357,25749,NA,NA,6758494,0,NA,Active,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2016_21,Quesnel,6,2016,2018,21,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2016_31,Quesnel,6,2016,2019,31,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2016_32,Quesnel,6,2016,2019,32,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2016_41,Quesnel,6,2016,2020,41,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2016_42,Quesnel,6,2016,2020,42,1081,213,NA,NA,2696955,296,NA,NA,NA,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2016_43,Quesnel,6,2016,2020,43,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2016_51,Quesnel,6,2016,2021,51,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2016_52,Quesnel,6,2016,2021,52,1081,213,NA,NA,2696955,730,NA,NA,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2016_53,Quesnel,6,2016,2021,53,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2016_62,Quesnel,6,2016,2022,62,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2016_63,Quesnel,6,2016,2022,63,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2016_64,Quesnel,6,2016,2022,64,1081,213,NA,NA,2696955,0,NA,NA,NA,post-RSA,Sp. Gr.,3,NA,Include,Include
Quesnel_2016_72,Quesnel,6,2016,2023,72,1081,213,NA,NA,2696955,NA,NA,NA,NA,in-season-based,NA,3,NA,Include,Include
Quesnel_2017_21,Quesnel,6,2017,2019,21,114581,59636,NA,NA,7664546,0,NA,NA,NA,post-RSA,Sp. Gr.,3,Affected,Include,Include
Quesnel_2017_31,Quesnel,6,2017,2020,31,114581,59636,NA,NA,7664546,0,NA,NA,NA,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
Quesnel_2017_32,Quesnel,6,2017,2020,32,114581,59636,NA,NA,7664546,9,NA,NA,NA,post-RSA,"Sp. Gr. (HFly), Manual (Mtch)",3,Affected,Include,Include
